id,origin,normalize,predict
6440390,dashboard+flat+home+ios+list+minimal+mobile+player+podcast+simple+ui+ux,ui+mobile+flat+home+ux+list+dashboard+player+simple+ios+website+podcast,mobile+website+dashboard
4150664,ai+app+application+design+goal+interaction+interface+list+smart+to-do+tracker,to-do+interaction+goal+mobile+interface+list+smart+design+ai+tracker,mobile+website
5891606,ai+app+buttons+list+modal+product+product design+site+task+tasks+ui+ui design+ui ux+ux+ux design+web+website+widget,modal+product+ui+tasks+ux design+mobile+buttons+widget+ux+list+site+task+ui ux+ai+website+product design,mobile+website+blue
4949191,clean+crm+design+landing+list+page+pricing+typography+ui+ux+web+white,landing+pricing+ui+ux+typography+list+page+design+crm+white+simple+website,mobile+website+white
5280995,app+clean+iphonex+list+music+nbsplv+player+radio+singer+song,nbsplv+radio+mobile+singer+song+list+player+music+simple,mobile+music
5313064,analysis+analytics chart+analytics dashboard+chart clean+clean+clean app+creative+dashboad dashboard mobile+dashboard+design+google app+list+marketing app+minimal+minimal app+mobile+mobile app+seo app+sketch+sketch app,chart clean+marketing app+dashboard+list+sketch+google app+design+website+mobile+clean app+analysis+dashboad dashboard mobile+sketch app+analytics chart+seo app+analytics dashboard+minimal app+creative+simple,mobile+website+dashboard
5816192,app+design+ui+设计,ui+mobile+设计+design,mobile+website
5713379,app design+event app+event ui+flat ui+ios app+minimal ui+setting ui+subscription ui+ticket app+ticket ui+ui design,subscription ui+minimal ui+ui+mobile+flat+event ui+event app+ticket ui+setting ui+ticket app,mobile+dashboard
6220099,app+art+branding+cards+clean+dark+design+flat+graphic design+icon+list+main page+material+mobile+promo+typography+ui+ux+vector+vibrant,icon+ui+branding+list+design+website+promo+main page+mobile+ux+material+cards+vibrant+graphic design+black+art+flat+typography+vector+simple,mobile+website+music+black
4693902,album+concept+cover+design+list+music+player+ui+vinyl+web,ui+list+player+concept+design+music+album+vinyl+website+cover,mobile+website+music
3876674,android+app+clean+list+map+notification+quiz+task+ui,android+ui+mobile+map+list+task+quiz+notification+simple,mobile
5919281,apple+dashboard+data+design+fruit+grocery+ios+list+ui+ux+vegetable,ui+apple+data+grocery+vegetable+ux+fruit+dashboard+list+design+ios,mobile+dashboard
4816476,application+calendar+dark+event card+ios+iphone x+list+mobile+schedule+sport+taekwondo+ui,sport+ui+mobile+event card+taekwondo+calendar+list+iphone x+schedule+black+ios+website,mobile+website+sport+black
3735965,ai+app+bot+chat+exercise+fitness+food+routine+siri+ui+ux,sport+ui+social+routine+mobile+bot+ux+siri+ai+food+health,mobile+sport+food
3745667,color+hangout+history+list+london+mobile+party+planner+sydney+travel+trip+ui,planner+travel+sydney+ui+mobile+history+color+hangout+list+london+website+party,mobile+website+travel
6845621,app+bolo+book+daily+edit+interaction+interactive+list+menu+motion+paper+ui+ux,interaction+ui+motion+bolo+menu+mobile+edit+book+paper+ux+daily+list+interactive,mobile+yellow
5898107,app+income list+make money+money+my earning+save money+shopping income+ui design,ui+mobile+save money+make money+my earning+shopping income+money+income list,mobile+list+dashboard+finance+blue
5422467,application+bmw+bottom navigation+car+filters+likes+list+map+map pins+menu+mobile+navigation bar+principle+side menu+swipe+switcher+ui+ux+vehicle,ui+bottom navigation+list+vehicle+principle+website+map pins+filters+menu+mobile+ux+car+switcher+navigation bar+bmw+map+likes+swipe+side menu,mobile+website
6476609,app+dailyui+dailyui042+first post+firstshot+hello dribbble+ios+iphone x+task list+tasks+todo+to-do+todo app+todolist+to-do list+todo list+ui,firstshot+to-do+todo+ui+first post+tasks+mobile+dailyui042+to-do list+todo list+task list+todo app+hello dribbble+iphone x+todolist+ios,mobile
6085702,animation+app+check+download+food+free+freebie+groceries+invision+invisionstudio+invision studio+micro interactions+motion+to do list+ui+ux+video,groceries+ui+motion+mobile+check+ux+free+invision+invision studio+invisionstudio+micro interactions+to do list+video+animation+food+download+freebie,mobile+website+food
4445776,blue+list+web,list+website+blue,mobile+website+music+blue
6378417,add+animation+app+cooking+design+food+ios12+list+mobile+order+order food+preparation+react native+service+settings+ui+user flow+ux+wizzard+yellow,ui+preparation+list+design+react native+website+cooking+mobile+ux+food+add+user flow+order food+animation+ios12+service+settings+yellow+order+wizzard,mobile+website+food+yellow
6406364,ui+设计,设计+ui,mobile
5464415,app+card+design+list+music+sketch+ui,ui+mobile+list+sketch+design+music+card,mobile+music
4027315,bitcoin stocks+chart list+crypto wallet mobile+finance currency+fintech graph+gradient dashboard menu+icon+iphone x+payment minimal+price ios+trading+ui dark inspiration,icon+gradient dashboard menu+fintech graph+crypto wallet mobile+bitcoin stocks+trading+chart list+ui dark inspiration+finance currency+iphone x+payment minimal+price ios,mobile
4427909,blue+book+bookshelf+catalogue+clean+comment+design+detail+list+rank+ui+yellow,yellow+bookshelf+ui+book+catalogue+comment+list+rank+design+detail+simple+blue,mobile+dashboard+blue+yellow
5767002,app+articel+branding+clean+collections+dashboard+design+forgotpassword+ios+iphonex+landing page+list view+minimal+mockup+news+trend+ui+ui-kit+uiux+ux,trend+landing+ui+forgotpassword+mobile+articel+ux+collections+branding+ios+dashboard+list view+mockup+ui-kit+design+news+simple,mobile+dashboard+landing
5742569,animation+art direction+design+layout+minimal+principle+prototype+typography+ui+web+website,prototype+ui+art direction+typography+layout+design+animation+principle+simple+website,mobile+website
5728707,account+app+bank+bank app+design+interface+ios+mobile+notification+qonto+sketch+transaction+transfer+ui,transfer+ui+mobile+qonto+interface+notification+transaction+sketch+design+finance+account+ios+website,mobile+website+finance
6280948,address+app+brandnew+city+clean+form+interface+landlord+lease+listing+location+minimal+progress+property+real estate+rental+simple+step+tenant+ui,city+listing+location+ui+mobile+address+lease+interface+property+real estate+landlord+rental+step+tenant+progress+brandnew+form+simple,mobile+form
3672981,app+check+checklist+checkmark+icon+iconography+list+logo+todo,logo+icon+checklist+todo+mobile+check+iconography+list+checkmark,mobile
3840395,agenceme+clean design+iphonex+list+mobile+morphing+perspective+product+ui+ux+waves,morphing+product+ui+waves+mobile+agenceme+perspective+ux+clean design+list+website,mobile+website
5816971,accept+animation+app+app dashboard+b2b+chart+employees+enterprise+enterprise software+leave dates+leaves+list+management+saas+statistics,statistics+accept+enterprise software+app dashboard+saas+chart+mobile+leaves+leave dates+list+employees+animation+enterprise+b2b+management,mobile+chart
5899727,art direction+design+layout+minimal+page+typography+ui+web+website,ui+art direction+typography+layout+page+design+simple+website,mobile+website
6330734,app+dashboard+freebie+freebies+kanban+sketch+task app+task list+to do app+to do list+ui+web app,to do app+ui+task app+mobile+task list+dashboard+kanban+sketch+to do list+freebie+freebies+website,mobile+website+dashboard
5450065,app+check list+guides+instruction+ios+iphone+mobile+progress+recipe+to do+typography,instruction+guides+mobile+typography+check list+to do+progress+food+ios+website,mobile+website+food
6476304,app+black+branding+cards+clean+dark+design+flat+graphic design+landing+list+main page+material+mobile+pause+swiss+tabs+typography+ui+ux,ui+branding+list+design+website+main page+mobile+ux+tabs+material+cards+swiss+graphic design+black+landing+flat+typography+pause+simple,mobile+website+black
6363108,adobe xd+agency+app+app concept+app design+binbytes+branding+design+mobile app design+task manager+todo+todo list+ui+uidesign+ux+uxdesign+ux ui+xd,mobile app design+xd+todo+ui+adobe xd+mobile+task manager+todo list+agency+ux+binbytes+branding+uxdesign+design+app concept+ux ui,mobile
6639160,backstage+chart+data+design+list+messages+ui+visual data,visual data+ui+chart+data+messages+list+design+backstage,mobile+chart
3421701,card+category+desktop+education+landing page+photography+register+web+workshop,category+landing+desktop+education+photography+register+card+website+workshop,mobile+website+landing+ecommerce
6748377,books+bookshop+bookstore+checkout+dailyui+design+figma+minimal+product design+shopping+shopping app+shopping bag+shopping cart+shopping list+ui+user interface+ux+uxdesign+ux design+web,shopping+shopping bag+ui+shopping cart+ux design+shopping list+book+checkout+figma+ux+uxdesign+bookshop+shopping app+design+simple+website+product design,mobile+website+checkout
6175406,after effects ae interface+animation motion gif+ios iphone x iphonex+mobile app ui ux design+picture book list page screen+transition photograph image,after effects ae interface+ios iphone x iphonex+mobile app ui ux design+animation motion gif+picture book list page screen+transition photograph image,website+music
3318243,app+card+dailyui+designer+ios+iphone+list+minimal+mockup+restaurant+ui+ux,food+ui+mobile+ux+designer+mockup+list+simple+card+ios,mobile+food
6928606,app+application+budgets+clean+graphs+ios+iphone x+light+list+minimal+mobile+projectmanagement+tabbar+ui+ux,tabbar+ui+projectmanagement+mobile+ux+graphs+list+iphone x+light+simple+ios+website+budgets,mobile+website
6553643,jobs+list+profile+ui+ux,ui+ux+list+profile+jobs,mobile+profile
5413994,7ninjas+app+bathroom+cards+details+filters+gallery+home+ideas+inspirations+list+mobile+photos+preview+product+slider+swipe+tags+ui+ux,ui+tags+list+photos+website+filters+mobile+ux+cards+slider+ideas+product+bathroom+home+preview+details+7ninjas+swipe+gallery+inspirations,mobile+website
5257201,academic degree collage+android ios dashboard+app course onlinecourses+discover ios11 design+homaepage landingpage webapp+ios ui kit+iphone xs xr+learn list content+material ui kit+messageapp chatbot social+result search chat,academic degree collage+result search chat+homaepage landingpage webapp+iphone xs xr+learn list content+ios ui kit+messageapp chatbot social+material ui kit+discover ios11 design+android ios dashboard+app course onlinecourses,mobile
5454481,admin+chart+cms+dashboard+interface+list+theme+typography+ui+ux,cms+admin+ui+chart+interface+theme+typography+ux+dashboard+list,mobile+chart+dashboard
4542208,booking+cab+clean+ios+iphone+list+movie+near+places+rating+recommended+you,cab+movie+you+places+booking+rating+mobile+list+recommended+simple+near+ios,mobile
5135947,clean+features+gradient+illustration+interface+minimal+plan+pricing+pricing page+product+responsive+table+tables+typography+ui+user interface+ux+web+web design+website,gradient+web design+tables+pricing+product+ui+illustration+interface+pricing page+typography+table+ux+responsive+plan+features+simple+website,mobile+website+dashboard+blue
6822289,animation+app+chart+cryptocurrency+exchange+finance+forex+interface+list+market+stocks+trade+trading+ui+xstation+xtb,xstation+market+stocks+ui+xtb+chart+mobile+exchange+cryptocurrency+interface+trading+forex+list+trade+finance+animation,mobile+chart+finance
5935943,dashboard+datepicker+filtering+invoices+list+oopsie+orange+pagination+productivity+significa,invoices+yellow+filtering+productivity+pagination+list+dashboard+significa+oopsie+datepicker,mobile+dashboard+yellow
6902478,amazon+collapsed+collapsed navigation+ecommerce+fulfillment+interface+list+market+marketplace+navigation bar+order fulfillment+order management+orders+product+shop+shop app+shop crm+ui+web,orders+ui+interface+list+shop app+order management+website+collapsed+fulfillment+market+shop crm+navigation bar+ecommerce+product+shop+amazon+collapsed navigation+order fulfillment+marketplace,mobile+website+ecommerce
